path	bytes	sha256	file_type	symlink	classification	reason	authority_reference
docs/reports/sprint4_d2_r6_r1_new_collector_remote_config_static_compatibility_retry.md	19443	4b0942a624de4ec8bb9e2f360484e6c35165bf14136eb628c7927d66b9bcec86	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_attempt2_readonly_remote_diagnostic.md	17454	640ff718c81af93f1e816127d0cdf0139b952eef213d710e468a29479cf87669	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_attempt2_remote_config_mutation_execution.md	19270	557f051274d782b90af065ebbab421c8f3ae46e362b19546659af68b0144374e	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_attempt2_remote_filesystem_identity_diagnostic.md	16257	7c8d9cc2c0f73df6b4f932c523360702834202b213944730c462581d944c80d6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r10_r1_required_path_correction_exact_bytecode_cleanup.md	17289	431e73247ab7c3cfc3954768d626c4fcb3f54b56cf9cd38595eba7590d2ef42d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r10_reliability_probe_bytecode_cleanup.md	6096	9e2f9cc7d23946d460d7870a951d7fbc8cb0d88414a3bf8690a5d6ad5e8b17b0	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r11_focused_reliability_rereview.md	17401	e524ba29987862ef7277b26fabbd22e61a00c4e510a449d2aacfb6079e07e522	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r12_focused_verification_review.md	20608	f68a2a247cef21f622a1ca4572a0615cf70edf9588fd11add65c8b3c3755ffab	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r13_exact_tmp_sidecar_cleanup.md	14292	b7397d5f144eceab70fd5d1d31348d9939c4dcc685c4dcd79436d85b6a2146c6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r14_verification_allowlist_closeout.md	20816	8fb1260dfd08e485176706f06a37a9781af95dd05791ceec493fc41c90a4a624	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r15_filesystem_contract_repair.md	15391	7250c04da3334f5a8d55a618501f18da4b995091590ce5770f0c3c2fe137d692	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r16_focused_reliability_rereview.md	16729	e727c357982081b06f505427d5a0f0869eb865456b235c0603797fc6bc473b05	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r16_r1_c1_contract_closeout_correction.md	4302	79a594af1adadfaf226558ae4e366c028bd96382b45b44a613a919eaeb984edc	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r16_r1_upload_parent_fd_race_synthetic_bypass_repair.md	7000	ccecb2b96732dc0a7b997e61c9a8c4acc0e90f4fca413845045183118f380788	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_focused_reliability_rereview.md	17480	3ed8f6f2e1e118db5cf296f9e19f47386e53eaa173a54e8e98819c9bcd2c2b3a	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r1_cleanup_foreign_inode_repair.md	9424	12f0d4a070014e31985a690bd27ae1fc3f4f13c2aab93f611bc527d29ac195f6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r1_focused_reliability_rereview.md	14627	4961f2ed3a44cc50dce61c447c49516aef24e7c95910e79e171ed598ae6696b4	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r2_cleanup_ownership_repair.md	10229	83e95670b561d53236e34c1070d44f63b595c79a4501cbe647249b586911dda0	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r2_focused_reliability_rereview.md	14703	e8c7c76631477bd581f857571d2aed3f98f6ea6ce604affb5bd97c3bcefa0533	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r3_focused_reliability_rereview.md	14594	259f4985582a8fa36d29dd16d81c6c40cf97126622917dab507d19f0bc6c093c	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r3_minimal_cleanup_boundary_evidence_closure_repair.md	6678	e4acc43bb2ac646b3865beeb803ec9f88c5a68ad65daae14c521f3cb7e823482	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r4_authority_status_reconciliation.md	10204	1b24345bd28350bfc0363b8316842e5cac36d1463ec1dec7af34c077a5fdd246	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r4_fail_closed_retained_artifact_contract_repair.md	10410	6196f5d9c30654ea4062fded0f5f21cf808741c6c2abdfa571aec4d24203d0e5	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r17_r4_focused_reliability_rereview.md	20101	56cac0d881fe7f85eca1159c98b1556226670f316563ea316968adf0b8cc1b0f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r18_narrowed_mvp_safety_verification.md	20305	4b60781d9a60330b67e1769e4d1a81220124a4210de2de508e2ba0c9779bcaba	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r19_remote_eligibility_refresh.md	17978	26136c4a4b28fc5a3e004e36732fc0fc6a13c06ccb5ad7d0a8903167d8e983bf	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r1_reliability_interruption_incident_review.md	25753	35d6bc9cc2d9f1cc49211607bbec2e72f35e862feba371407d3b20ce93d2e44f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r22_remote_eligibility_refresh.md	17309	729daa1d85a7ae53c695da78e07a2838f92e3c7b68dc91a46c9567da4bcc7b38	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r23_remote_config_only_execution.md	19121	1fa6f78c5fdaa18d79926e484d97615a43915edac82845327c85a90527a86476	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r24_r1_parent_fd_findmnt_inheritance_repair.md	13473	93d6a9fec3118765872ea77fdfe89f9062d94594258888f95c157dbf8ba96110	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r24_r2_focused_reliability_review.md	21795	0b3a7b34ae546b8dad0554d3fe77a3465720346673286bb85a44b27f1540face	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r24_r3_focused_verification_review.md	19774	1de905f738292daf00d5bafd47adad49d458df9cee6ca63a9dc810bf3ff4c414	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r25_remote_eligibility_refresh.md	13199	012badd93faad1132d7a714593c64005d79ce34c2d6c4524cabe5a41fc37f149	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r2_interruption_contract_repair.md	15762	13041026d78b55d251f27de03e49475784d7f9f37f87b80f9760c217fe80924c	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_orchestrator_baseline_compatibility_implementation.md	11145	f313f1a8c0bcee0ea8687e2e2c5420f483e5b021e4a898dc9cefda34da98fa44	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r10_controlled_collector_restart_runtime_validation.md	9593	92595578a084e07429c508b5a1d0cce8608e276a233a06752ad0cb26320d7713	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r10_r1_corrected_controlled_collector_restart_runtime_validation.md	7743	6e115591ff85eee492b43c3205cd95373f58cde8c6075271b630f7da69e3f980	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r10_r2_r1_focused_restartcount_schema_correction.md	6199	5538df46f3dfe55cff3981b1370496b3e3740a7362d0e4ed33815b4a36aa42d8	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r10_r2_readonly_remote_lifecycle_observation.md	16579	9509336399b33fd65abf2abc267ce2ff8e4401dc147146207214e46d2d17af7f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r1_orchestrator_baseline_compatibility_implementation_retry.md	10503	1d2b258bbbce188749abdbdb03d8d064be28047e2edd21c84a64ce458afcda72	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r2_orchestrator_baseline_compatibility_validation_retry.md	14627	c1f7268953ae53ea0625bf67cc4404e18812b45ae72fd20839528013c6a7d2f8	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r3_p2_r3_validation_continuation.md	16700	5d27c2c678d877928326b6d35f14a061a2526133b13c8c1cb141d906c50dc390	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r4_independent_reliability_review.md	17158	8749cf207df2273766c65965bfe1c4186960ec3ad073b628fa25e11597608aa6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r4_r1_focused_reliability_cleanup_rereview.md	11235	334c2603e0116b6f2779975e59f9237d3185455c59727739e9e4ba0ca0189450	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r4_r2_exact_retained_root_cleanup_reliability_closure.md	12925	4d56a38d973183da95236916372598e7716232e15df4882d55209ffae6abe4d9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r4_r3_simplified_exact_retained_root_cleanup_reliability_closure.md	11349	deac66b1677dbb23442024b5f6e1ce87d44242b196498f0f245bdd620ad2ff9f	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r4_r4_minimal_exact_retained_root_cleanup_reliability_closure.md	15832	82cac9a239a086e56f7efc24b60b0cd63813a5652cd17c66326d7cc95389c9e9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r5_live_head_baseline_reconciliation.md	13277	08cf54f4e538f8d3b9fb549f5961b5e19acdc27dec683c093fdc6e8f483923cd	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r6_live_head_package_independent_verification.md	14613	f275b1832bf5212eed1abad4cbcd52d5f34f64702d76971c399bb0c0e0027d34	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r7_fresh_readonly_remote_eligibility.md	20850	dcac07853cc807068d45295275cabd8c0fe8ee580706fd484afd7bf05a43b760	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r8_one_shot_exact_config_only_remote_execution.md	8429	0c1cc78b0a24c9e80ef3ac4538efa8391ff501154b9d18439fa01004679da0ff	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_i1_r9_focused_reliability_final_rereview.md	17260	a7542bd7ee7459f56c6671a03198a44245c22aa639a3207b3758cd8676f2ba91	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r30_p1_orchestrator_baseline_compatibility_plan.md	23698	7626686017485f190f8033232c71e550e20f980319509f773d5f5acbcc60e208	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r31_package_closed_collector_image_materialization_deployment_plan.md	45360	bd5b65ac08dcacfd0fc14a639626d807f28d429f1038a99aa124cd6ce85db894	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r31_package_closed_collector_image_materialization_deployment_plan.md
docs/reports/sprint4_d2_r7b_i1_r32_phase1_phase2_package_closed_image_materialization_transport_load_execution.md	5405	cc287fa63c0901bd1e8663621bcd3757fe2b85da0d883f105862aa803af73430	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r32_phase1_phase2/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r32_r1_phase1_validation_phase2_transport_load_continuation.md	10657	be90b39e160788ab06adf726b26aff0d85d81413be8c83d4b9825d28a0231311	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r32_r1_phase1_validation_phase2_transport_load_continuation/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r32_r2_remote_transport_load_continuation.md	7377	fc88cf5455baeb19292011e69551909c3f692ab881f194edbe57c8d52e9dfbb9	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r3_remote_stage_parent_transport_load_continuation.md	2773	2f0f1be7ee958a64ca1290473bfc1a40f4e44d5137a369396888a219f2d12df6	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r4_remote_stage_parent_transport_load_continuation.md	8851	e3523c39cf43920cd2fda4aebf73bd5010a0410262440fe99867b0fedd2b61db	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r5_r1_focused_readonly_loaded_object_reconciliation_correction.md	6494	b4dbf47b709724711cf5bc2b074f7a9230491e3aaad26634dc93603c188e84fe	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r5_r4_local_only_evidence_normalization_retry.md	7295	42414153a115c92617a70745b34a01b4e85adc110ac2822149eaaec2a8d0fb1d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r5_r5_corrected_local_only_evidence_normalization_execution.md	8720	a3a7196aaf30dd62048c7791b6893ec56c72d9e6e88fbdcdb2b9fe37be9278ac	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r32_r5_remote_loaded_object_identity_reconciliation_descriptive_tag_repair.md	6904	548fc7f9a644cdab820f031572ebaa2c63d0fccd0c1b727f263427556cb2294d	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r33_fresh_readonly_remote_activation_preflight.md	6049	daa0af5824d697ad12342fcaedf09330b082da78475f1351fec46c0892153c66	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r33_fresh_readonly_remote_activation_preflight.md;MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r33_fresh_readonly_remote_activation_preflight/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r34_collector_only_activation.md	1694	182d58da5a132bd80da23d8a8bc14812732d7e37624b097be0f7535fe44ff1a0	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r34_collector_only_activation.md;MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r34_collector_only_activation/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r34_r1_collector_only_activation_retry.md	1813	b93544b3d9a0ee91502a89ed486094004f89be152fcbefe63098264579663544	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r34_r1_collector_only_activation_retry.md;MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r34_r1_collector_only_activation_retry/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r34_r2_corrected_activation_validator_collector_only_activation.md	680	5d8beac891bc748ed396bbfed6af6d8bd153b491c484e2e1d1cf28e88169914d	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r34_r2_corrected_activation_validator_collector_only_activation.md;MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r34_r2_corrected_activation_validator_collector_only_activation/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r35_phase5_post_activation_validation.md	3002	133c303e6a556b4be9e2c9535a10ff3b5a9dd06bf5b6f3fca1f272d707b75ee0	regular	false	CURRENT_AUTHORITY_KEEP_AND_COMMIT	Path is an exact current authority seed or a verified member of an accepted seed manifest.	DIRECT_SEED:docs/reports/sprint4_d2_r7b_i1_r35_phase5_post_activation_validation.md;MANIFEST_MEMBER:docs/reports/evidence/d2_r7b_i1_r35_phase5_post_activation_validation/manifest.sha256
docs/reports/sprint4_d2_r7b_i1_r3_normal_wait_terminal_count_repair.md	16435	b7032236198d47948e07274af5755b4c36348451f6734372bbc880380e3544c7	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r4_shared_runner_preservation_repair.md	16113	04f112e9366f1021e4704cc4dcdd5eb5874fbd1f55fd618ba85f06346f10a55c	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r5_phase_history_terminal_emission_repair.md	23386	a3aa457261e50a11d2f076c6361edb9e6544b73c4db37f9b1d699712c8e3e9ad	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r6_terminal_framing_phase_observation_repair.md	17238	46b0ec4808b870aeab42e0f8fa4a4fbaf1709ffc8821d6e122ef428016b5e8d8	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r7_bytecode_free_loader_repair.md	15835	5676ddf70eb54f471f548e3eb8a9bb450ebfe8d7146302a20b5847950bd65fd7	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r8_exact_bytecode_artifact_cleanup.md	15943	862443a04c81ea0ed11b6bc29388101c88a1b8fea902fd491897013b7296adf4	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_r9_focused_reliability_rereview.md	12916	0165c730e9ba4f14b35629abe09e5d330c3ed197646bcade0e574ebd3fca8307	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_i1_remote_config_mutation_execution.md	5631	2c88906dd61df1cf3dd298135a1d7f82585f3a6787379ce27c1dbbd11d53ad1b	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_p2_r2_mutation_contract_source_evidence_repair.md	23279	3a7bb6a9db6bf846ba13d8e8c05277ebcbee8fcc3752b588e3d93f4da2b1acec	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
docs/reports/sprint4_d2_r7b_p2_r3_reliability_remote_config_mutation_rereview.md	20084	259de2895a3d36e14b096c0b5180ba8cda0aa1765176d62d2ec859da38f245cd	regular	false	HISTORICAL_DOC_ARCHIVE_REVIEW	Durable-looking documentation or execution evidence is outside the verified current authority closure and requires human review.	R36 Batch D;not in accepted manifest closure
